Button name,Rating,text,Date,Page Load Time,ID,feedback_type,¿Qué te gustaría compartir con nosotros?,basket_id,motivo_visita,share_data,error_type,label,Coincide
Desktop New Site,3,para concluir mi pago me indica que pruebe de nuevo y no pasa mi pago,2023-01-07 17:29:53,4.0,63ba0060c1bdbd632a445b85,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,False
Desktop New Site,1,"No se puede ingresar nuevos destinos en la pagina. Me gustaría cambiar el vuelo que tengo(Chihuahua - CDMX) a La Paz/San Jose de Cabo- CDMX, si fuera posible. ",2023-01-07 16:11:21,1.0,63b9edfef5f81d22311f016d,error,Errores o problemas en la página,True,change_booking,True,booking_issues,1,True
Desktop New Site,1,Su sistema no me permite introducir el RFC ni el pais Mexico. Que pasa?,2023-01-07 16:10:25,0.0,63b9edbf35600c727f134f23,error,Errores o problemas en la página,True,search_info,True,invoice,1,True
Desktop New Site,5,La pagina contiene buenos precios.,2023-01-07 14:55:05,2.0,63b9dc151695eb2a5f3d6c75,compliment,Felicitación,True,quote_flight,False,Unknown,5,True
Desktop New Site,2,"no permite poner bien la fecha, se queda pegado en el año 2005",2023-01-07 13:13:12,1.0,63b9c435732d0e65bc1f5827,error,Errores o problemas en la página,True,book_flight,True,profile_or_login,1,False
Doters,1,"Pongo el código para cambiar mi contraseña y no hay botón para seguir adelante, está app es una basura.",2023-01-07 13:09:10,4.0,63b9c34e7f9ae5318a5701c5,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,1,no me permite seleccionar tarifa zero y por lo tanto no pedo continuar mi compra.,2023-01-07 13:02:05,2.0,63b9c1a0a7500f775831bbe6,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,True
Doters,1,ya estoy inscrita y tengo sesion y he comprado varios vuelos y no se genera ningun punto! ,2023-01-07 12:26:47,2.0,63b9b95bb45f496b886d82ef,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,2,"Al redactar el correo me falto una letra al percatarme de esa situacion no se puede  hacer correccion alguna de la situación.  Tambien no abrevien las fechas del vuelo, causan confusión en mi caso estaba confiado de mi vuelo y  percate  de la situacion a tiempo para hacer cambio de vuelo",2023-01-07 11:48:19,1.0,63b9b05476a5ae75f7361286,error,Errores o problemas en la página,True,flight_status,True,confirmation_email,1,False
Desktop New Site,1,"es muy díficil para usar los doters, la página no es sencilla y no he podido hasta el momento comprar el vuelo con los doters",2023-01-07 11:23:56,0.0,63b9a97f8d0a4c653c6ff9e6,general,Comentario general,True,book_flight,True,Unknown,2,False
Doters,1,"Tarda mucho, ahorita me quede en cambiar la contraseña y no pasa de ahí ",2023-01-07 09:26:21,1.0,63b98f15f3e1de225b35fbc6,error,Nada,False,Unknown,False,Unknown,2,False
Doters,2,No me deja restablecer mi contraseña ,2023-01-07 08:55:17,1.0,63b987ceae53af2e102ba1a8,error,Nada,False,Unknown,False,Unknown,1,False
Doters,3,Noe deja cambiar la contraseña ,2023-01-07 08:54:49,0.0,63b987b11580291c774751dd,error,Nada,False,Unknown,False,Unknown,2,False
Doters,1,No fue posible obtener puntos al comprar mis viajes con su socio comercial ETN,2023-01-07 06:03:51,4.0,63b95f9ef0d63f42a962d4bc,general,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,1,No quiero el seguro de reembolso total,2023-01-06 23:04:18,0.0,63b8fd46e08d82087a361405,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,True
Doters,3,Que no falle,2023-01-06 22:46:26,1.0,63b8f91baff8ed2fbc37dbe0,error,Nada,False,Unknown,False,Unknown,1,False
Doters,2,Esta muy la pagina no deja registrarse. Y hay varios errores,2023-01-06 21:34:49,9.0,63b8e84e9102d037df37c60d,error,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,1,a mi esposa le digeron que el vuelo le faltaba pagar el sua y no fue asi diice que la persona le digo que tenia   mucha gente que no la podia atemnder,2023-01-06 21:16:33,6.0,63b8e3ffcd2c8164db49b84e,general,Comentario general,True,check_in,True,Unknown,1,True
Doters,1,No logro restablecer mi contraseña... No da opción para hacerlo. Escribo los dígitos que envía a mi correo y NO HACE NADA!!!!,2023-01-06 20:55:23,1.0,63b8df121e9d051e9a13c717,error,Nada,False,Unknown,False,Unknown,1,True
Doters,1,"Me registre en la página de doters y compré un viaje y no me generaron puntos la verdad que molesto eso, x la página no puedo entrar a mi cuenta doters tarda mucho en cargar ",2023-01-06 18:31:40,7.0,63b8bd64873a6968b8382165,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,2,vuelos mas economicos y directos,2023-01-06 18:12:22,22.0,63b8b8d9d09306024f09bd61,general,Comentario general,True,quote_flight,True,Unknown,3,False
Doters,3,COMO HAGO PARA ACUMULAR MIS VUAJES SINO TUVE ACCESO A MI CODIGO DE SEGURIDAD,2023-01-06 17:18:18,4.0,63b8ac317093ca242f5cb631,Unknown,Nada,False,Unknown,False,Unknown,3,True
Desktop New Site,4,Hola. Como puedo cambiar mi mail y usuario? Cambié mi mail pero en el usuario sigue el mail anterior. El correcto nuevo es miadrian5@hotmail.com,2023-01-06 17:06:50,0.0,63b8a97e0d6a5001192d338c,error,Errores o problemas en la página,True,search_info,True,profile_or_login,3,False
Doters,5,Felicidades,2023-01-06 16:49:35,2.0,63b8a577a3dc1b4461766cdb,compliment,Nada,False,Unknown,False,Unknown,5,True
Desktop New Site,1,que pueda uno seleccionar mas de un pasajero,2023-01-06 16:18:52,0.0,63b89e410d6a5001192d3323,suggestion,Sugerencias o ideas,True,book_flight,True,Unknown,1,True
Desktop New Site,2,"Porque no tienen vuelos directos Guadalajara a Nuevo Laredo, ya que es muy problematico conectarse de Nuevo Laredo a Piedras Negras",2023-01-06 15:51:58,32.0,63b897f08ccbf95d27695a28,suggestion,Sugerencias o ideas,True,flight_status,True,Unknown,1,False
Desktop New Site,1,"Al finalizar solo dice ""lo sentimos""",2023-01-06 15:43:22,0.0,63b895e64ea31b363c7a3fa6,error,Errores o problemas en la página,True,search_info,True,booking_issues,1,True
Desktop New Site,4,Ninguno,2023-01-06 15:13:43,1.0,63b88ef682a9605e827b24d0,general,Comentario general,True,search_info,False,Unknown,1,False
Desktop New Site,1,"Estaba intentando hacer un cambio de pasaje, y lo iba a pagar pero el pago fue rechazado varias veces. Al llamar a servicio al cliente me dicen que es porque está en pesos COL y solo reciben pagos en MXN o USD. En tal caso sólo deberían poner esas 2 opciones en la página web. La chica desahace el cambio y me dice que vuelva a intentar en la página, ahora la página dice que ya no puedo hacer cambio porque he excedido el número de cambios permitidos. Llamo nuevamente y me indican que es un problema de la página web, que a ellos en el sistema les aparece que si puedo hacer cambios. La única opción entonces para hacer el cambio es por vía telefónica, pagando una tarifa muchísimo más alta y poniendo en riesgo mis datos personales.  Pésimo servicio. ",2023-01-06 14:51:29,1.0,63b889ba0b5c4755125c98e4,error,Errores o problemas en la página,True,change_booking,True,booking_issues,1,True
Doters,1,Nunca funciona,2023-01-06 14:45:45,1.0,63b888716835a1616d21f997,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,4,Su sistema es muy fácil de utilizar ,2023-01-06 14:29:05,2.0,63b88484c538824a4b11fa19,compliment,Felicitación,True,quote_flight,False,Unknown,4,True
Doters,1,"No me deja registrarme porque dice qué ya tengo una cuenta activa, supongo que está vinculado con mi cuenta de ETN pero no me acepta la contraseña y tampoco me deja recuperar, ya sea por mail o SMS la pagina se queda pasmada. ",2023-01-06 14:24:00,1.0,63b883573d192545891bbdc3,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,2,No logro agregar el numero de pasaporte al vuelo,2023-01-06 13:31:17,2.0,63b876ef0bf5e805de056dde,error,Errores o problemas en la página,True,change_booking,True,booking_issues,1,False
Desktop New Site,2,"Buenas tardes,  El problema en la pagina para comprar vuelos de Monterrey a Oaxaca en el calendario dice $123 MN y cuando le das continuar sube a $621  u otra cantidad más el TUA, creo deberían de revisar ese error.  Saludos!",2023-01-06 13:06:10,0.0,63b871141354a64ef03b4ce6,error,Errores o problemas en la página,True,quote_flight,True,website_not_loading,1,False
Desktop New Site,1,"Aparecía 22 pesos la selección de asiento y luego subió a 180. De verdad me parece irrazonable muy muy mal, siempre intentando exprimir lo más que puedan al consumidor. ",2023-01-06 12:42:34,0.0,63b86b8c0d38ea5f017962b7,error,Errores o problemas en la página,True,book_flight,True,payment_issues,1,True
Desktop New Site,2,"hola, no me deja hacer la reservacion, previo no me dejo pagar con mi tarjeta de credito VISA",2023-01-06 12:02:48,1.0,63b86237d54c7a074a539621,error,Errores o problemas en la página,True,book_flight,True,payment_issues,1,False
Doters,5,Son los mejores ,2023-01-06 11:51:45,2.0,63b85fa8e0e63035693ee99c,compliment,Nada,False,Unknown,False,Unknown,5,True
Desktop New Site,1,No puedo quitar ese reembolso,2023-01-06 11:49:40,2.0,63b85f23b34f9e2b0717b19f,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,True
Desktop New Site,4,SI,2023-01-06 10:36:31,0.0,63b84dfddda0144c0e2a9913,compliment,Felicitación,True,quote_flight,False,Unknown,3,False
Desktop New Site,1,"no da opcion para comprar los vuelos, si no funciona estaria padre que nops digan porque uno agarra buenos precios pero no te deja pagar",2023-01-06 10:01:05,0.0,63b845b26fb4e43db33f15d9,general,Comentario general,True,book_flight,True,Unknown,1,True
Desktop New Site,3,NO ENTIENDO LA INFORMACION ACERCA DE MI EQUIPAJE DE REGRESO.,2023-01-05 22:49:15,0.0,63b7a83b4392ce6256207689,general,Comentario general,True,flight_status,True,Unknown,1,False
Doters,3,No puedo restablecer la contraseña de mi cuenta ,2023-01-05 21:23:21,11.0,63b794214cc1c17ab9564df9,error,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,3,"como descargar  el boleto, a un no logro descargar el boleto del vuelo",2023-01-05 20:44:53,1.0,63b78b1712aa9106a02db246,suggestion,Sugerencias o ideas,True,check_in,True,Unknown,1,False
Doters,1,"No puedo acceder a mi cuenta, y tampoco me deja hacer cambio de contraseña ",2023-01-05 20:40:49,0.0,63b78a2938be204ce724c443,error,Nada,False,Unknown,False,Unknown,1,True
Doters,4,Buenos programas ,2023-01-05 19:00:21,4.0,63b7727328932d01d967d124,Unknown,Nada,False,Unknown,False,Unknown,5,False
Desktop New Site,2,"me mandaron notificacion de que mi vuelo fue cambiado y no me mandaron ninguna informacion del cambio, como a que hora sale mi vuelo, estoy marcando a los numeros que tienen en su pagina y no me contestan",2023-01-05 18:34:00,0.0,63b76c63882f3e6077149905,general,Comentario general,True,flight_status,False,Unknown,1,False
Desktop New Site,4,puntualidades,2023-01-05 17:02:03,20.0,63b756df4d34f40d37586b45,compliment,Felicitación,True,book_flight,True,Unknown,4,True
Desktop New Site,1,no me mostro nada ni me permitio hacer mi compra,2023-01-05 16:56:25,0.0,63b7558e7b911c797f1b07a7,general,Comentario general,True,book_flight,False,Unknown,1,True
Desktop New Site,1,El monto a pagar del carrito no coincide con el monto que se despliega al seleccionar el pago con tarjeta. Por lo tanto NO PERMITE REALIZAR EL PAGO,2023-01-05 16:26:13,0.0,63b74e76f5949c67687a8219,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,True
Desktop New Site,5,exelente servicio,2023-01-05 14:17:51,3.0,63b730603f26bb77a66b1f95,compliment,Felicitación,True,quote_flight,True,Unknown,5,True
Doters,5,Excelente ,2023-01-05 13:56:50,2.0,63b72b7abba4d054d8698803,compliment,Nada,False,Unknown,False,Unknown,5,True
Desktop New Site,2,QUE DIERAN EL TOTAL DEL PRECIO POR BOLETO COTIZADO,2023-01-05 13:28:19,1.0,63b724c5d868025a6f772e1d,suggestion,Sugerencias o ideas,True,book_flight,False,Unknown,5,False
Desktop New Site,4,LA PAGINA ES MUY SENCILLA DE SEGUIR NO TIENE COMPLICACIONES PARA PERSONAS QUE NO NAVEGAMOS MUCHO EN INTERNET,2023-01-05 12:45:52,3.0,63b71acb3f26bb77a66b1ea6,compliment,Felicitación,True,change_booking,True,Unknown,4,True
Doters,1,"No puedo reestablecer mi contraseña, aun cuando llegan a mi correo los codigos para restablecerla.",2023-01-05 11:11:13,3.0,63b704a91634ed04124b1185,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,3,ESPECIFIQUEN BIEN COMO REALIZAR LA RESERVACION,2023-01-05 10:43:37,0.0,63b6fe2bf17dcf1d47331086,general,Comentario general,True,book_flight,False,Unknown,4,False
Desktop New Site,1,"no me deja ingresar a mi VIVAAMIGO, siendo un veneficio de la empresa hacia los trabajadores, PESIMO DESDE QUE SE QUITO LA PAGINA VIVAAMIGOS!!!!!!",2023-01-05 09:41:37,0.0,63b6ef9e7a6efb38ee195188,error,Errores o problemas en la página,True,search_info,False,booking_issues,1,True
Desktop New Site,1,"El dia de ayer queria hacer un cambio en mi reservación ya que me salia que me costaba $0 USD y compre el combo extra. Me salio error en la pagina en repetidas ocaciones y no me dejo hacer el cambio, me puse en contacto con el equipo de soporte de viva aerobus y nadie me contesto ocasionando que no pudiera hacer el cambio. El dia de hoy ingrese nuevamente para hacer el cambio y me sale que esta en $98 USD por persona lo cual me parece una pesima organizacion por parte de ustedes ya que ahora me quieren cobrar 98 usd mas cuando el error fue de su personal.",2023-01-05 09:18:33,1.0,63b6ea3b0d12b64a1a75c3bc,error,Errores o problemas en la página,True,change_booking,True,payment_issues,1,True
Doters,4,Ser más claros en las promociones,2023-01-05 09:07:44,3.0,63b6e7b77a6efb38ee1950dc,Unknown,Nada,False,Unknown,False,Unknown,3,False
Doters,4,Felicidades ,2023-01-05 08:59:48,5.0,63b6e5c3072c920f916109d6,compliment,Nada,False,Unknown,False,Unknown,5,False
Doters,3,Realice una compra y no me genero puntos,2023-01-04 22:14:05,4.0,63b64e8245664c4b88148e51,error,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,2,No se porque no me deja hacer el cambio y la pagina dice que si y no marca limitaciones,2023-01-04 22:11:38,0.0,63b64deec580d529cd48ec95,general,Comentario general,True,change_booking,True,Unknown,1,False
Doters,1,entre ayer y hoy compré 13 boletos de avion y no me aparece ninguna actividad...porque?,2023-01-04 21:51:22,1.0,63b64931330410433c201330,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,1,que deberian PONER en la informacion de vuelo QUE SEGURO CONTRATE A LA HORA DE RESERVAR Y CONTESTEN TENGO 55 MIN Y DICE QUE MI TIEMO DE ESPERA SON 15 SEGUNDOS ,2023-01-04 18:57:21,6.0,63b6205d07e00b7f2371e3a9,suggestion,Sugerencias o ideas,True,change_booking,False,Unknown,1,True
Desktop New Site,2,CHECK IN NO DISPONIBLE   APARECE ,2023-01-04 18:40:50,0.0,63b61c86a838c2117c52f17a,general,Comentario general,True,check_in,True,Unknown,1,False
Desktop New Site,3,NO ME DEJA HACER CHECK IN ,2023-01-04 18:35:46,0.0,63b61b54bb42f6557f562225,suggestion,Sugerencias o ideas,True,check_in,True,Unknown,1,False
Desktop New Site,1,"Porque no incluyen los cargos no opcionales al precio inicial? Claro que es un vuelo internacional, como eso puede ser un extra?",2023-01-04 18:24:07,0.0,63b618982fcd736f922b497a,suggestion,Sugerencias o ideas,True,book_flight,False,Unknown,2,False
Doters,2,Tener la posibilidad de poder dar de alta acumulaciones retroactivas recientes. No hay posibilidad de ver la actividad tampoco. ,2023-01-04 17:57:09,0.0,63b6124b40867807b03a006f,suggestion,Nada,False,Unknown,False,Unknown,2,True
Desktop New Site,3,a,2023-01-04 17:48:02,0.0,63b6102503f99d775949f19a,compliment,Felicitación,True,book_flight,False,Unknown,4,False
Doters,2,No me permite reseteo de contraseña se queda colgado al dar el click de enviar correo o SMS.,2023-01-04 17:04:46,1.0,63b6060621ba60519d16c922,error,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,1,"su aplicación es un asco, ya no carga tan rápido, parece tortuga y ademas no da opción de elegir el origen",2023-01-04 17:01:35,4.0,63b6054145664c4b88148ba8,error,Errores o problemas en la página,True,book_flight,False,website_not_loading,1,True
Desktop New Site,1,DEBERIAN HACER QUE SU PAGINA TENGO UN MEJOR SOPORTE TENGO TODO EL DIA INTENTANDO GENERAR LA COMPRA DE MIS VUELOS Y NO ME LO PERMITE ,2023-01-04 16:59:09,0.0,63b604b0a7d71743f04684f1,suggestion,Sugerencias o ideas,True,book_flight,False,Unknown,1,True
Doters,2,LA PAGINA TIENE PROBLEMAS CON CONSTA LINE TE SACA Y NO TE DEJA LA CUENTA ACTIVA DE DOTERS.,2023-01-04 16:08:38,0.0,63b5f8dbabdbbe3e875df492,error,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,2,NO ME DEJA TERMINAR LA RESERVACION,2023-01-04 16:05:48,1.0,63b5f82ffabc981a8645d7f7,general,Comentario general,True,book_flight,True,Unknown,1,False
Desktop New Site,1,!!!,2023-01-04 15:53:53,0.0,63b5f55fc4704159c923732c,error,Errores o problemas en la página,True,book_flight,False,payment_issues,1,True
Doters,1,7 viajes redondos y ningún punto se me a acumulado!! Simplemente no sirve!!,2023-01-04 15:24:04,4.0,63b5ee6c49dd976d50198727,general,Nada,False,Unknown,False,Unknown,1,True
Doters,5,Que tienen libros muy interesantes ,2023-01-04 15:05:37,5.0,63b5ea1865f0e6670a5e1f14,compliment,Nada,False,Unknown,False,Unknown,5,True
Desktop New Site,1,"HACEN PERDER EL TIEMPO, AL MENCIONAR TARIFAS DE PROMOCION EN LOS CORREOS QUE NADA QUE VER CUANDO QUIERE UNO RESERVAR. YA QUE LOS COSTOS QUE MENCIONAN SEGUN ""PROMOCION"" SON BAJOS Y A LA MERA HORA SA LE UN TOTAL QUE ANDA POR LAS NUBES, COMO USTEDES.",2023-01-04 15:05:07,0.0,63b5e9f375933b55513c439d,suggestion,Sugerencias o ideas,True,search_info,False,Unknown,1,True
Desktop New Site,4,disponibilidad de agregar mas de 3 destinos en una sola compra ,2023-01-04 14:53:36,0.0,63b5e740cdbc2b031234a45b,general,Comentario general,True,book_flight,False,Unknown,5,False
Desktop New Site,1,EL REENBOLSO TOTAL NO HAY PORQUE PAGARLO Y NO DAN YA LA OPCIÓN DE QUITARLO,2023-01-04 14:13:24,3.0,63b5ddd34f9fd3082445786c,general,Comentario general,True,search_info,True,Unknown,1,True
Desktop New Site,1,por que en adicionales esta un cobro de 486.16 que cobra por rembolso total? eso no lo elegi yo en mis reservaciones,2023-01-04 12:21:57,0.0,63b5c3b6cb0c0e0d2d03406f,general,Comentario general,True,book_flight,True,Unknown,1,True
Desktop New Site,1,"Es imposible procesar un pago con ustedes, las tarjetas nunca pero nunca pasan y encontrar soporte de Viva Aerobus es imposible. Deben mejorar significativamente sus reglas en la lógica de pagos y rechazos. ",2023-01-04 12:11:03,3.0,63b5c12aa01fbf59aa0c4195,error,Errores o problemas en la página,True,change_booking,True,booking_issues,1,True
Desktop New Site,2,"Australia tiene mas de 4 estados.  Yo vivo en Victoria y no me da esa posibilidad, mi domicilio es en Victoria al igual que el de mi tarjeta de credito.",2023-01-04 01:14:15,1.0,63b5273646753520da00e8dd,error,Errores o problemas en la página,True,book_flight,True,payment_issues,1,False
Doters,1,Compre 4 vuelos y decía q empece a acumular puntos y no los agregaron,2023-01-03 23:17:13,4.0,63b50bd0e5f1c74422768f73,error,Nada,False,Unknown,False,Unknown,1,True
Doters,5,Muy buen programa de recompensas,2023-01-03 22:41:51,3.0,63b50384e8a7a761ef195820,compliment,Nada,False,Unknown,False,Unknown,5,True
Doters,2,"Según esto te dan 2000 puntos para iniciar y no se reflejan en mi cuenta, eso me da desconfianza ",2023-01-03 21:46:14,0.0,63b4f67de7a68c6bd410cdc9,general,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,1,No puedo continuar con el proceso de compra  ,2023-01-03 20:55:10,1.0,63b4ea800a530d2385547bb7,error,Errores o problemas en la página,True,quote_flight,True,booking_issues,1,True
Doters,1,No me salen mis puntos en el perfil web y no salen al momento de querer usarlos con aliado autovías ,2023-01-03 18:39:30,3.0,63b4cab86687155ad2220074,error,Nada,False,Unknown,False,Unknown,1,True
Doters,1,Uyjjqueu ya u la gr oh eiyirheirhjehieyiefw ir uy egu higiénicos hgj fe kg egoehjehrjrhfjfhjfhjdjrjrjjfgjfjfhfjfjjjffhjjfjghfhfhhfhfhhfhfjgfjfhjrgeieg oh oh fg uy eh uhhhh dh ki eg kg h te idheieh HH dhkhdjdhkkjjdhfjhfkfhfkdgogdkehdyfifgidjdhjhdjkgw igual hhfjhfjfhfhdjdjejjehehdjdgeifh oh ehihejrgiegjehir gg eujhfjrhjrhrhrrhyryrurhrurjrhrgrugrurhrjeheiyuegrifhifhfihf oh rggifhfihfkhfkfhifh JJ fhjfjfkfnfjhgfiehjhkhfkfihfi🤪🤪🤪🥴🤪😜😝😐🤭😬😶‍🌫️🤐😱🤫😐😪😜😝😑😝😔🥺🫢🤭🫡🤭🤭🫣😬😶🫥🫣🫥🥱🫣🤗😒😡🫥😱🤒😇😷🤕🤕😎🤮🤥🤕🤧🤕🤮🌚👽🌜👽👿👽👾🌚🌜👽😷🤒🌚🔥🌚👾🌞🌜👾🤡🤡🤡🌜⭐🔥🌟🔥🌝🔥⭐🎉😻🙀💜😻🙉🍡☄️☄️☄️☄️☄️☄️☄️☄️☄️☄️🌠📊📊🏟️🏟️ffsrhdftfgfjgfbdvcvchh buscar Bely y Beto busca Bely y Beto,2023-01-03 17:34:53,1.0,63b4bb93f34c89419e495880,Unknown,Nada,False,Unknown,False,Unknown,1,True
Doters,1,"No me deja actualizar mi contraseña, a pesar de que me envían el código varias veces no hay un botón que me deja avanzar cuando ingreso el código que me envía y no avanza, ya lo intenté varias veces y es imposible.",2023-01-03 15:07:46,2.0,63b4991bb7cc91664d497462,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,3,No me dicen como puedo poner mis compras a meses,2023-01-03 14:36:28,2.0,63b491bcb9904a0f59737ab4,suggestion,Sugerencias o ideas,True,search_info,False,Unknown,1,False
Desktop New Site,2,porque tienes que hacer upgrade a algo mas caro para poder continuar con la reservacion,2023-01-03 13:56:31,1.0,63b48864e5600916a11b68f1,error,Errores o problemas en la página,True,book_flight,True,booking_issues,3,False
Doters,1,No salen mis puntos dooters y me llegó un correo que tengo 1550,2023-01-03 13:44:04,2.0,63b4857a47ba301f0a531a9f,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,1,"Me gustaría conocer fechas de vuelos en noviembre, cuándo será posible visualizarlas?",2023-01-03 13:19:32,1.0,63b47fb6174c7a6cb8195338,general,Comentario general,True,quote_flight,True,Unknown,3,False
Doters,5,Que  es un buen servicio ,2023-01-03 13:02:44,4.0,63b47bbe11c20878bd244611,compliment,Nada,False,Unknown,False,Unknown,4,False
Doters,1,"Estoy muuuy molesta pues de 6,442 doters, sólo me descontaron $167 en la compra de mis boletos de autobús en ETN. ",2023-01-03 12:31:05,2.0,63b4745eab5b5f6acd1dffb4,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,4,¿Cómo puedo agregar puntos al programa Doters de un vuelo que compré hace unos días? Agradecería respuesta. Gracias.,2023-01-03 11:58:42,0.0,63b46cc02e275420e05b5906,suggestion,Sugerencias o ideas,True,book_flight,True,Unknown,5,False
Doters,1,"No sirve de nada pedir cambiar la contraseña si pongo el código de seguridad y no hay cómo avanzar, ni avanza automáticamente. Se queda atorado en el input de los números Además, hay que escribir cada número independientemente y es un dolor de cabeza picarle a cada textbox (que no es ni siquiera exclusiva de números) y tener que poner el número, en lugar de escribir desde el inicio los 6 dígitos y ya.",2023-01-03 11:41:22,1.0,63b468bbc287e7486f4fc085,error,Nada,False,Unknown,False,Unknown,1,True
Doters,1,"No se tiene informacion de como cambiar los puntos doters en ningun lado de la pagina , en la app solo avisa  por el momento no se puede accear a este servicio,no hay telefono de servicioa clientes ",2023-01-03 10:36:17,3.0,63b459772b27157db42ab3a4,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,4,felicitaciones,2023-01-03 10:15:58,4.0,63b454b30880e827fc59ddd9,compliment,Felicitación,True,book_flight,True,Unknown,5,False
Desktop New Site,4,DEBERIA TENER PROMOCIONES CON TARJETAS A MESES SIN INTERESES :),2023-01-03 08:55:52,1.0,63b441ed5af9de72a65a8772,suggestion,Sugerencias o ideas,True,quote_flight,False,Unknown,1,False
Desktop New Site,2,Que no encuentro un lugar para poder denunciar el mal trato y discriminación que sufrió mi esposo al regreso a la CDMX desde Zihuatanejo ( vuelo VB1305),2023-01-03 08:13:21,1.0,63b437f34684601d407a7e16,general,Comentario general,True,search_info,True,Unknown,1,False
Desktop New Site,4,Opcion de nadamas pagar un maleta de 55lbs,2023-01-02 23:57:11,0.0,63b3c3aafb5f85671958d538,general,Comentario general,True,change_booking,False,Unknown,1,False
Doters,1,Que no puedo recuperar mi cuenta. Se queda cargando la página un siglo ,2023-01-02 22:40:46,0.0,63b3b1c6e737ca033f09313c,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,2,"no encontre como indicar que llevo acrriola, ya que ne mi vuelo pasado me cobraron el costo de trasporte de carriola pero en su pagina no esta la opcion de paquete bebe",2023-01-02 21:30:26,0.0,63b3a142d5b18e5f72588c65,general,Comentario general,True,search_info,True,Unknown,1,False
Desktop New Site,2,no es claro la opcion para llevar carriola y en el aereopuerto me indicaron que si y me cobraron,2023-01-02 21:25:09,0.0,63b3a0038c88c70b81350dce,general,Comentario general,True,search_info,False,Unknown,1,False
Desktop New Site,1,"No me llegó clave de reservación, y me hicieron doble cargo a mi tarjeta de crédito. Vuelo. Veracruz - Cancún, el 6 de enero de 2023 a las 9:00 am Cancún - Veracruz, el 11 de enero de 2023 a las 7:50 pm Pasajeros: NORA Judith Vilaboa Segura y Héctor Horacio MENDEZ Leal",2023-01-02 21:21:05,0.0,63b39f0f9997000315582254,error,Errores o problemas en la página,True,book_flight,True,confirmation_email,1,True
Desktop New Site,2,Kindly process refund to original form of payment. PNR - SY9TGM,2023-01-02 21:03:15,0.0,63b39ae32484af02f37119ea,suggestion,Sugerencias o ideas,True,quote_flight,True,Unknown,1,False
Desktop New Site,2,todavia  estoy viendo opciones de vuelos para varias personas y ya expiro la pagina . Es   imposible comprar asi ,2023-01-02 19:42:15,3.0,63b387ecce6e9e1bdb19be34,error,Errores o problemas en la página,True,quote_flight,False,booking_issues,1,False
Doters,4,Nada ,2023-01-02 19:36:51,1.0,63b3868d17149f6a456fe1a2,Unknown,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,2,No puedo cambiar el vuelo y el tiempo de espera en el telefono es muy largo,2023-01-02 18:36:08,1.0,63b3786cbd5003510a2ceca2,general,Comentario general,True,change_booking,True,Unknown,1,False
Doters,2,No puedo accesar. Me llega el código pero no puedo entrar,2023-01-02 17:41:40,3.0,63b36bac678c13295e0468da,error,Nada,False,Unknown,False,Unknown,1,False
Doters,2,No envia clave a mi correo ,2023-01-02 17:29:21,2.0,63b368c9de34c864ed654246,general,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,2,necesito que me manden mi factura del vuelo SIK3XE CON FECHA DEL MIERCOLES 21 DE DICIEMBRE 2022 A MI CORREO: PARA ENVIARLA A LA EMPRESA DONDE TRABAJO LA PAGUINA NO LA DEJA DESCARGAR  HOJA FUERAN TAN AMABLES EN APOYARME,2023-01-02 17:13:53,0.0,63b365259de4f17b141bb967,error,Errores o problemas en la página,True,quote_flight,True,invoice,1,False
Desktop New Site,4,"Buena tarde, no permite realizar el pago, ni pormedio de la app, ni tampoco directo en la pagina, tengo la TDC HSBC Viva y ni con esa tarejeta, ni con Scotiabank, ni con AMEX.",2023-01-02 16:24:42,0.0,63b3599680e78735ae575d3f,error,Errores o problemas en la página,True,book_flight,True,payment_issues,1,False
