Date,nps,text,label,nps_scaled,Coincide
2023-01-23 02:48:05,10,rapido para comprar,5,5,True
2023-01-23 02:40:46,10,SI,3,5,False
2023-01-23 02:38:50,10,ok,3,5,False
2023-01-23 02:19:44,9,Porque es muy sencillo,3,4,False
2023-01-23 02:18:36,9,"Despues de comprar equipaje adicional, se deberia poder modificar el peso",3,4,False
2023-01-23 01:59:43,9,Por facilidad,4,4,True
2023-01-23 01:58:06,10,PERMITIR HACERLO CON UN POCO MAS DE TIEMPOR DE ANTICIPACION,4,5,False
2023-01-23 01:46:05,10,gracias,5,5,True
2023-01-23 01:14:14,10,porque es muy facil y rapido,5,5,True
2023-01-23 01:00:50,10,EFECTIVA,5,5,True
2023-01-23 00:52:04,9,muy rapido,2,4,False
2023-01-23 00:48:41,10,rapido y facil,5,5,True
2023-01-23 00:47:47,10,FUE MUY FACIL,5,5,True
2023-01-23 00:34:04,10,muy sencilla,4,5,False
2023-01-23 00:20:50,10,Todo prudente y bien,5,5,True
2023-01-23 00:09:13,10,DINAMICO,5,5,True
2023-01-23 00:07:30,10,todo bien,5,5,True
2023-01-23 00:07:27,10,BUEN SERVICIO,5,5,True
2023-01-23 00:05:41,10,SERVICIO CLARO Y FACIL ACCESO,5,5,True
2023-01-22 23:56:04,10,Muy fácil e intuitivo,5,5,True
2023-01-22 23:14:03,10,MUY FACIL E INTUITIVO,5,5,True
2023-01-22 23:06:43,10,OK,3,5,False
2023-01-22 23:01:32,10,la rapidez,5,5,True
2023-01-22 22:41:36,10,rapidez,5,5,True
2023-01-22 22:32:33,9,buen servicio onlin,4,4,True
2023-01-22 22:24:33,10,siempre es sencillo navegar en ella,5,5,True
2023-01-22 22:14:38,10,ES FACIL,4,5,False
2023-01-22 22:14:08,10,Es facil y sencilo,4,5,False
2023-01-22 21:57:38,10,exxcelente servicio,5,5,True
2023-01-22 21:38:08,10,Gracias,5,5,True
2023-01-22 21:25:26,10,ES MU BUENO EL SERVICIO,4,5,False
2023-01-22 21:11:32,10,.,3,5,False
2023-01-22 21:08:04,10,EXCELENTE SERVICIO!,5,5,True
2023-01-22 20:57:40,10,por su buen servicio.,5,5,True
2023-01-22 20:45:27,10,baratos,3,5,False
2023-01-22 20:08:35,9,Precios accesibles,5,4,False
2023-01-22 20:00:46,10,BUEN SERVICIO Y FORMALIDAD,4,5,False
2023-01-22 19:45:17,10,tacil rapido y sensillo,5,5,True
2023-01-22 19:28:53,10,La web está muy fácil de usar. Gracias.,5,5,True
2023-01-22 19:23:15,10,muy bueno,5,5,True
2023-01-22 19:23:07,9,me esta siendo fácil realizar el tramite,4,4,True
2023-01-22 19:12:41,10,rapidez,5,5,True
2023-01-22 19:07:11,10,SON MUY BUENA LINEA DE VUELO,5,5,True
2023-01-22 19:01:48,10,SERVICIO,5,5,True
2023-01-22 18:35:43,10,ok,3,5,False
2023-01-22 18:29:15,10,Facil y rápido,5,5,True
2023-01-22 18:28:36,10,"Bueno, bonito y barato",5,5,True
2023-01-22 18:15:17,10,POR QUE ES MUY FACIL Y RAPIDO HACER EL CHECK IN,4,5,False
2023-01-22 18:05:31,10,rapides,5,5,True
2023-01-22 17:58:20,10,Es facil de realizar,4,5,False
2023-01-22 17:47:25,10,RAPIDA Y SEGURA,5,5,True
2023-01-22 17:33:18,10,Amigo,5,5,True
2023-01-22 16:54:21,10,excelente aplicacion,5,5,True
2023-01-22 16:40:37,10,Todo bien,5,5,True
2023-01-22 16:36:48,10,facil,4,5,False
2023-01-22 15:49:35,9,POR PRACTICA Y SENCILLA,4,4,True
2023-01-22 15:41:04,9,muy sencillo,2,4,False
2023-01-22 15:37:35,10,"util, practico",4,5,False
2023-01-22 15:22:45,10,por senciillo,3,5,False
2023-01-22 15:12:06,10,SEGURIDAD COMODIDAD Y PRECIO,5,5,True
2023-01-22 15:05:04,10,fácil y rápido,5,5,True
2023-01-22 14:56:37,10,Facil,4,5,False
2023-01-22 14:49:12,9,ES FÁCIL Y AMIGABLE,4,4,True
2023-01-22 13:33:11,10,Práctico,4,5,False
2023-01-22 12:55:49,9,TARDA MUCHO,2,4,False
2023-01-22 11:50:45,10,Facilidad!,5,5,True
2023-01-22 10:27:27,9,Buena experiencia,4,4,True
2023-01-22 07:52:13,10,porq siempre me resuelven,5,5,True
2023-01-22 06:30:48,10,ágil creo yo,4,5,False
2023-01-22 05:21:24,10,fácil,4,5,False
2023-01-22 04:59:04,10,es amigable,4,5,False
2023-01-22 04:48:41,10,Buen servicio,5,5,True
2023-01-22 04:33:29,9,es sencillo,3,4,False
2023-01-22 04:32:40,10,Prototipos textuales,5,5,True
2023-01-22 04:08:50,10,TARIFA MAS BARATA,3,5,False
2023-01-22 03:39:45,10,rapidez,5,5,True
2023-01-22 03:30:20,10,facil y rapido,5,5,True
2023-01-22 03:09:34,10,costos,1,5,False
2023-01-22 03:02:06,9,"Por sus precios accesibles y su buen servicio, en tierra y en el avión.",5,4,False
2023-01-22 02:10:07,10,Buen servicio,5,5,True
2023-01-22 02:04:28,10,Es fácil de hacerlo,4,5,False
2023-01-22 01:55:55,10,seguros,5,5,True
2023-01-22 01:48:39,10,BUENA ATENCION,4,5,False
2023-01-22 01:44:05,10,EXCELENTE AEROLINEA,5,5,True
2023-01-22 01:32:17,10,ye,3,5,False
2023-01-22 01:28:24,10,SON BUENOS EN LO QUE HACEN,4,5,False
2023-01-22 01:21:40,10,SUPER AMIGABLE Y RAPDA,5,5,True
2023-01-22 01:07:04,10,ok,3,5,False
2023-01-22 01:02:15,10,"Rápida, fácil de usar y amigable",5,5,True
2023-01-22 00:22:31,10,ok,3,5,False
2023-01-22 00:19:40,10,son rapidos,4,5,False
2023-01-21 23:55:45,10,Buen servicio,5,5,True
2023-01-21 23:43:57,10,Fácil,4,5,False
2023-01-21 23:31:27,9,eficiente,5,4,False
2023-01-21 23:09:33,9,por que se generan mas gastos no previstos en la reservacion,3,4,False
2023-01-21 23:07:43,10,Buen servicio,5,5,True
2023-01-21 22:48:22,10,Buen servicio,5,5,True
2023-01-21 22:33:42,10,Por la atención y el servicio,4,5,False
2023-01-21 21:46:21,10,"Porque todo muy bien, gracias.",5,5,True
2023-01-21 21:45:22,10,bien,4,5,False
2023-01-21 21:23:44,10,super facil,5,5,True
2023-01-21 21:22:28,9,excelente y rapido servicio,5,4,False
2023-01-21 21:10:07,9,Facilidad,4,4,True
2023-01-21 20:11:38,10,GRACIAS,5,5,True
2023-01-21 20:11:21,10,Excelente servicio,5,5,True
2023-01-21 20:11:04,10,AGILIDAD,4,5,False
2023-01-21 20:08:41,9,OK,3,4,False
2023-01-21 19:56:04,10,AGILIZA EL ABORDAJE,4,5,False
2023-01-21 19:52:25,10,fácil de usar,4,5,False
2023-01-21 19:40:17,9,"Se entiende bien, y te explica todo para que hagas tu reservación de vuelo cómodamente.",4,4,True
2023-01-21 19:36:03,10,Es muy práctica la página,5,5,True
2023-01-21 19:34:48,10,FUE MUY BUENO EL SERVICIO,5,5,True
2023-01-21 19:33:04,10,SI,3,5,False
2023-01-21 19:23:31,10,BIEN,4,5,False
2023-01-21 19:18:41,10,MUY RÁPIDO,2,5,False
2023-01-21 19:04:21,9,rapidez,5,4,False
2023-01-21 19:01:44,9,facil de usar,4,4,True
2023-01-21 18:54:52,10,ESTUVO FACIL,4,5,False
2023-01-21 18:46:46,10,por comodidad,4,5,False
2023-01-21 18:39:44,10,ME GUSTARUA QUE PUSIERAN MAS RUTAS DESDE EL AEROPUERTO INTERNACIONAL DE QUERETARO,4,5,False
2023-01-21 18:35:37,9,No es amigable,1,4,False
2023-01-21 18:27:53,10,rapido,5,5,True
2023-01-21 18:22:42,10,EXCELENTE SERVICIO,5,5,True
2023-01-21 18:04:12,10,ACCESIBLE,4,5,False
2023-01-21 18:03:05,10,Agilidad,4,5,False
2023-01-21 18:00:34,10,Fácil y rápido,5,5,True
2023-01-21 17:55:37,10,BUEN SERVICIO AL CLIENTE,4,5,False
2023-01-21 17:51:40,9,PRECIO,5,4,False
2023-01-21 17:45:30,10,Facil uso,4,5,False
2023-01-21 17:33:17,10,"Diseño, facilidad, familiaridad.",4,5,False
2023-01-21 17:32:04,10,Rapidez,5,5,True
2023-01-21 17:22:46,10,OK,3,5,False
2023-01-21 17:19:46,9,Hasta ahorita todo va saliendo bien primera vez viajando en su Aerolinea espero todo salga de maravilla y volver a usar su servicio.,5,4,False
2023-01-21 17:15:43,10,eficiente,5,5,True
2023-01-21 17:13:14,10,todo biern,5,5,True
2023-01-21 17:02:39,9,",",4,4,True
2023-01-21 16:27:17,10,ME ENCANTA EL SERVICIO,5,5,True
2023-01-21 16:25:25,9,ok,3,4,False
2023-01-21 16:06:04,10,Porque es sencillo de utilizar,3,5,False
2023-01-21 16:04:36,10,exceelente opcion,5,5,True
2023-01-21 16:00:21,10,Facil y rapido,5,5,True
2023-01-21 15:38:39,10,check in rapido,5,5,True
2023-01-21 14:26:16,10,FACIL DE USAR Y BUENOS PRECIOS,5,5,True
2023-01-21 14:20:46,10,Fácil y rápido,5,5,True
2023-01-21 14:10:34,10,EXCELENTE SERVICIO,5,5,True
2023-01-21 12:53:06,10,ESTA BIEN,4,5,False
2023-01-21 08:22:31,10,LO MEJOR,5,5,True
2023-01-21 07:06:30,10,ME ENCANTA SUPER FACIL Y BUENOS PRECIOS,5,5,True
2023-01-21 07:01:50,9,para facilitar el viaje,4,4,True
2023-01-21 06:21:07,10,es fácil,4,5,False
2023-01-21 05:55:28,9,lo economico,4,4,True
2023-01-21 05:51:36,10,sai,3,5,False
2023-01-21 05:28:53,10,muy fácil y rapido,5,5,True
2023-01-21 05:25:21,10,muy rapido,2,5,False
2023-01-21 05:17:04,10,MUY RAPIDO,2,5,False
2023-01-21 05:11:53,10,POR LOS PRECIOS,4,5,False
2023-01-21 05:03:36,9,Fue rápido,5,4,False
2023-01-21 04:28:16,9,Precios,5,4,False
2023-01-21 04:16:05,10,BIEN,4,5,False
2023-01-21 03:56:27,10,Muy rapido,2,5,False
2023-01-21 03:35:47,10,Fácil y rápido,5,5,True
2023-01-21 03:14:55,10,ECONOMICO,4,5,False
2023-01-21 03:01:37,10,Sencilles,5,5,True
2023-01-21 02:54:49,10,EXCELENTE,5,5,True
2023-01-21 02:44:35,9,Buen servicio,5,4,False
2023-01-21 02:32:43,10,Eficacia,5,5,True
2023-01-21 02:12:52,10,por precios,4,5,False
2023-01-21 02:03:05,10,por que es sencillo,3,5,False
2023-01-21 02:01:08,10,facil,4,5,False
2023-01-21 01:24:48,10,atenciion,5,5,True
2023-01-21 01:12:25,10,es muy practico,5,5,True
2023-01-21 01:03:24,10,JJ,3,5,False
2023-01-21 00:31:47,10,agilizar el tramite en aeropuerto,4,5,False
2023-01-21 00:01:39,9,9,5,4,False
2023-01-21 00:00:29,10,PRECIO,5,5,True
2023-01-20 23:55:21,10,rapidez,5,5,True
2023-01-20 23:40:41,10,por el buen servicio,5,5,True
2023-01-20 23:02:04,9,ES PRACTICO,4,4,True
2023-01-20 22:52:10,10,Porque fué muy sencillo,2,5,False
2023-01-20 22:49:48,10,MUY COMODOS Y PUNTUALES,5,5,True
2023-01-20 22:46:27,10,es buena,4,5,False
2023-01-20 22:25:04,10,SEGURIDAD,5,5,True
2023-01-20 22:11:51,9,facil de hacer check in,4,4,True
2023-01-20 21:58:24,10,muy bien,5,5,True
2023-01-20 21:47:15,9,Es Facil,4,4,True
2023-01-20 21:40:10,10,me gusta mucho es mas rapido ahorras tiempo,5,5,True
2023-01-20 21:37:57,10,gracias,5,5,True
2023-01-20 20:52:16,10,AGILIDAD,4,5,False
2023-01-20 20:38:26,10,Barato y buen servicio,5,5,True
2023-01-20 20:33:29,9,Es muy facil,5,4,False
2023-01-20 19:50:41,10,muy interactiva,5,5,True
2023-01-20 19:48:09,10,Es muy amigable la pagina y los pasos a seguir,5,5,True
2023-01-20 19:41:43,10,Muy fácil,5,5,True
2023-01-20 19:39:31,10,muy sencillo y facil,5,5,True
2023-01-20 19:37:15,10,EXcelente atención,5,5,True
2023-01-20 19:34:15,10,FUNCIONA Y LO HACE MAS QUE SU APP,5,5,True
2023-01-20 19:30:55,10,Por lo facil que fue realizar el checkin,4,5,False
2023-01-20 19:27:47,9,FACILIDAD DE TRAMITE,4,4,True
2023-01-20 19:23:25,10,EXCELENTE ATENCION Y PUNTUALIDAD,5,5,True
2023-01-20 19:07:36,10,Es fácil y rápido ----------------Saludos,4,5,False
2023-01-20 18:42:04,10,PRECIOS ACCESIBLES,5,5,True
2023-01-20 18:28:57,9,Rapidez de la pagina,5,4,False
2023-01-20 18:14:50,10,Por precios económicos,3,5,False
2023-01-20 18:12:53,10,Viajar es fácil,4,5,False
2023-01-20 18:11:41,10,buen servicio,5,5,True
2023-01-20 18:10:47,10,"POE PRECIO, DESTINOS Y FACILIDAD DE REALIZAR CHECK IN",4,5,False
2023-01-20 18:01:20,10,POR EL EXCELENTE SERVICIO Y TARIFAS GRACIAS,5,5,True
2023-01-20 18:00:50,10,muy rapido y seguro,5,5,True
2023-01-20 17:48:04,10,excelente wep page facil y oportuna,5,5,True
2023-01-20 17:47:04,10,Es sencillo y te da opciones de agregar beneficios a tu vuelo en caso de que lo hayas olvidado,4,5,False
2023-01-20 17:44:25,10,ES FÁCIL Y RÁPIDO,5,5,True
2023-01-20 17:40:15,10,MUY AMIGABLE,5,5,True
2023-01-20 17:34:22,10,experiencia,5,5,True
2023-01-20 17:34:15,10,FUE MUY RAPIDO Y MUY ESPLISITO,2,5,False
2023-01-20 17:30:24,10,facilidad para realizar los procesos,4,5,False
2023-01-20 17:26:47,10,POR LOS PRECIOS Y SERVICIO,5,5,True
2023-01-20 17:18:52,10,Excelentes costos,5,5,True
2023-01-20 17:14:46,10,muy fácil,5,5,True
2023-01-20 17:13:46,10,PORQUE ES FACIL Y SENCILLO,4,5,False
2023-01-20 17:07:44,10,todo facil,5,5,True
2023-01-20 17:05:20,10,Buenos precios y página amigable.,5,5,True
2023-01-20 17:03:16,10,POR SER MUY VIABLE EL PROCESO ADEMAS DE ECONOMICOS,5,5,True
2023-01-20 17:01:46,10,muy sencillo de hacer y conveniente,5,5,True
2023-01-20 17:00:54,10,Por la facilidad para realizarlo,4,5,False
2023-01-20 16:55:07,10,buen precio y fácil compra por internet,5,5,True
2023-01-20 16:53:37,10,"muy eficientes, buenos precios",5,5,True
2023-01-20 16:52:05,10,ES MUY SENCILLO Y RAPIDO,4,5,False
2023-01-20 16:49:11,10,facilita tiempos,4,5,False
2023-01-20 16:43:50,10,evitas complicaciones al llegar al abordaje ya con codigo en mano.,1,5,False
2023-01-20 16:40:16,10,ES MUY AMIGABLE EL SITIO WEB,4,5,False
2023-01-20 16:38:20,9,por el precio y aviones mas nuevos,5,4,False
2023-01-20 16:38:16,10,SIMPLE RAPIDA Y MUY FACIL,5,5,True
2023-01-20 16:37:58,10,OK,3,5,False
2023-01-20 16:19:24,9,FACIL DE USAR,4,4,True
2023-01-20 16:14:39,10,El servicio,5,5,True
2023-01-20 16:09:04,10,FACIL,4,5,False
2023-01-20 16:08:39,10,LA PÁGINA ES MUY SENCILLA DE MANEJAR,4,5,False
2023-01-20 16:03:25,10,excelente,5,5,True
2023-01-20 15:58:44,10,Excelente servicio,5,5,True
2023-01-20 15:57:08,10,Es rápido seguro y fácil,5,5,True
2023-01-20 15:52:56,10,Excelente opción de horarios,5,5,True
2023-01-20 15:43:04,10,Tubería de Cobre Tipo K,4,5,False
2023-01-20 15:21:25,10,Fue muy rapido,2,5,False
2023-01-20 15:19:04,9,estuvo facil,4,4,True
2023-01-20 15:18:13,10,facil,4,5,False
2023-01-20 15:02:40,10,AGIL Y FACIL,4,5,False
2023-01-20 14:47:34,10,eficiente,5,5,True
2023-01-20 14:42:22,10,muy rápido,2,5,False
2023-01-20 14:26:04,10,buen servicio,5,5,True
2023-01-20 14:25:36,10,gracias,5,5,True
2023-01-20 14:23:05,10,POR LO FLUIDO DE LA PAGINA Y,4,5,False
2023-01-20 13:56:16,10,fue un proceso sencillo y rápido,5,5,True
2023-01-20 10:55:56,10,todo muy bien,5,5,True
2023-01-20 08:22:37,10,Fue muy fácil y rápido,5,5,True
2023-01-20 06:58:07,10,se me hizo muy facil,4,5,False
2023-01-20 06:49:20,10,ok,3,5,False
2023-01-20 06:42:55,10,"rapido y sencillo, muy intuitivo",5,5,True
2023-01-20 06:37:20,10,l,5,5,True
2023-01-20 05:53:12,10,hello,5,5,True
2023-01-20 05:43:20,10,me gusta lo practico,4,5,False
2023-01-20 05:38:32,10,EXELENTE SERVICIO,5,5,True
2023-01-20 05:37:04,10,siempre vuelo en viva aerobus y sin ningun contratiempo,5,5,True
2023-01-20 05:34:51,9,por la facilidad del proceso y el precio,4,4,True
2023-01-20 05:06:53,9,es rapido y sencillo,5,4,False
2023-01-20 04:53:51,10,facil y rapido,5,5,True
2023-01-20 04:47:13,10,Facil,4,5,False
2023-01-20 04:38:49,9,Es EFICIENTE,4,4,True
2023-01-20 04:26:04,9,BUEN SERVICIO,5,4,False
2023-01-20 04:05:48,10,facilidad,4,5,False
2023-01-20 03:45:19,10,SENCILLO Y FACIL DE REALIZAR,4,5,False
2023-01-20 03:44:23,10,bien,4,5,False
2023-01-20 03:13:06,10,Por el ahorro de tiempo,4,5,False
2023-01-20 03:04:21,10,Por sus servicios y por este tiempo de check-in anticipado,5,5,True
2023-01-20 03:02:53,9,FACIL,4,4,True
2023-01-20 02:33:14,10,AGILIDAD,4,5,False
2023-01-20 02:32:48,10,ES RAPIDO,5,5,True
2023-01-20 02:07:38,10,Muy práctico,5,5,True
2023-01-20 02:03:41,9,VUELA,4,4,True
2023-01-20 01:54:22,10,PRECIO CALIDAD,5,5,True
2023-01-20 01:43:27,10,PRACTICO,4,5,False
2023-01-20 01:39:40,10,ES RAPIDO,5,5,True
2023-01-20 01:38:05,10,PRACTICIDAD,4,5,False
2023-01-20 01:31:13,9,"han mejorado sus procesos y me encanta , dan mucha variedad y la pagina es de lo más amigable, felicidades",5,4,False
2023-01-20 01:23:24,9,buen servicio,5,4,False
2023-01-20 01:20:05,10,facilidad,4,5,False
2023-01-20 01:14:56,9,ME GUSTA EL SERVICIO ONLINE,4,4,True
2023-01-20 01:03:48,10,MUY FACIL DE USAR,5,5,True
2023-01-20 00:57:33,10,es fácio y rápido,5,5,True
2023-01-20 00:42:31,10,Mil gracias,5,5,True
2023-01-20 00:42:06,10,eficiente,5,5,True
2023-01-20 00:38:37,9,todo esta accesible,5,4,False
2023-01-20 00:34:04,9,Muy buen la app,5,4,False
2023-01-20 00:30:54,9,Muy amigable la aplicación,5,4,False
2023-01-20 00:27:53,10,Facil de usar,4,5,False
2023-01-20 00:19:43,10,MUY BUEN SERVICIO,5,5,True
2023-01-20 00:07:43,10,TODO BIEN,5,5,True
2023-01-20 00:06:53,10,AHORRO DE TIEMPO,5,5,True
2023-01-20 00:05:45,10,Por precios,4,5,False
2023-01-19 23:41:50,9,porque interrumpen con la encuesta y uno no ha terminado aun con el check-in,1,4,False
2023-01-19 23:30:46,10,Buen servicio,5,5,True
2023-01-19 23:25:57,10,Todo muy facil de realizar,5,5,True
2023-01-19 23:08:19,10,Facilidad y rapidez,5,5,True
2023-01-19 22:57:04,9,Su aplicación Web es muy sencilla,4,4,True
2023-01-19 22:54:40,10,si,3,5,False
2023-01-19 22:48:53,10,rapidez,5,5,True
2023-01-19 22:44:06,10,TODO MUY CLARO,5,5,True
2023-01-19 22:40:05,10,rapidez,5,5,True
2023-01-19 22:36:17,9,Es rápido,5,4,False
2023-01-19 22:36:11,9,"ES BUENO, PERO DE REPENTE SE BLOQUEA",3,4,False
2023-01-19 22:35:13,10,Muy bien.,5,5,True
2023-04-01 04:54:12,0,"El sistema no generó el pase de abordar de mi bebé, generó errores, intenté en la aplicación y directamente en la página, al final me apareció un mensaje de pasar al mostrador sin dar mas especificacones, esto al final generará mas tiempo y estres. Muy mala experiencia con su sistema de check-in.",1,1,False
2023-04-01 04:03:39,7,los daros de un pasajero estaban fecha de nacimiento y solo llamando se arreglo despues de una hora de espera,1,3,False
2023-04-01 04:02:58,8,Una mejor presentación en su pagina web,5,4,False
2023-04-01 03:30:51,3,NO ME DEJABA TUVE QUE INTENTAR MIL VECES,1,1,True
2023-04-01 03:26:36,6,quita tanto anuncio inservible,1,3,False
2023-04-01 02:33:49,0,"La plataforma da muchos errores y finalmente cuando deja hacer check in te obliga a que pagues por un asiento y no los auto asigna , terrible porque me siento obligada a tener que pagar o tener que ir a hacer check in en persona, el cual tambien cobran!",1,1,False
2023-04-01 02:22:45,0,respetando los asientos que se habían seleccionado,5,1,False
2023-04-01 01:46:30,7,.,3,3,True
2023-04-01 01:00:19,4,No puede hacer el check in de mi hija,1,2,False
2023-03-31 23:44:55,8,Requiero asistencia de movilidad y no me da la opcion de avisar,1,4,False
2023-03-31 22:50:21,6,ENREDOSO,3,3,True
2023-03-31 22:49:12,8,simple,5,4,False
2023-03-31 22:30:19,1,"me cambiaron la hora de mi vuelo y tengo que pagar por poner un horario similar al que tenía , SUPER MAL",1,1,False
2023-03-31 22:25:19,7,cuando concluya el segundo vuelo comento el detalle,2,3,False
2023-03-31 22:23:27,8,ps asi kaizen y aca,3,4,False
2023-03-31 21:43:50,1,Todo... hay demasiada publicidad que no me deja ir por donde simplemente necesito ir... es un fastidio entrar a esta página.,1,1,False
2023-03-31 20:34:05,5,No jala en el celular,1,2,False
2023-03-31 19:59:57,6,mejores precios,5,3,False
2023-03-31 19:58:30,0,No es posible hacer check in por sobreventa del vuelo,1,1,False
2023-03-31 19:40:48,7,El tema de TUA por separado complica un poco el seguimiento de la reservación.,3,3,True
2023-03-31 19:29:24,1,su pagina se trabó 9 veces para hacer los pagos,1,1,False
2023-03-31 19:25:34,8,ok,3,4,False
2023-03-31 18:07:17,0,PESIMOS,1,1,False
2023-03-31 17:37:43,7,todo en mi reserva está en orden y en la página me sale error al querer realizar check in,1,3,False
2023-03-31 17:15:54,8,AVECES NO SE PUEDE HACER EL CHECK IN,1,4,False
2023-03-31 17:15:05,8,tuve que hacer el proceso para mi acompañante y deberia de haber opcion para que cada quien haga su check in,3,4,False
2023-03-31 17:01:28,0,dejando de preguntar este tipo de mamadas quien va a andar recomendando oye fijare que el check in estuvo muyu padre tre lo recomiendo...,3,1,False
2023-03-31 16:46:22,0,"la pagina esta llenisima de distracciones, haganla mas sencilla, dejen de llenar con basura y upgrades",1,1,False
2023-03-31 16:37:30,0,pesimo servicio pero es mi unica opción.,1,1,False
2023-03-31 15:57:26,5,"sus tarifas se compenzan al precio con otras aerolineas con sus precios tan exagerados en equipaje, lo que los hace tener precios mas caros o igual que los demas.",2,2,True
2023-03-31 14:31:57,0,Cobran por todo y la plataforma no funciona para hacer pagos en Colombia,1,1,False
2023-03-31 14:08:56,5,El tiempo de respuesta teléfoniica,4,2,False
2023-03-31 13:36:49,5,Es un poco confuso,3,2,False
2023-03-31 11:52:46,8,PERMITIR EL CHECK IN EN RESERVAS DONDE EL MENOR VA ACOMPAÑADO DE SU FAMILIAR,4,4,True
2023-03-31 06:14:44,8,"EXPLICANDO DETALLES COMO, QUE ES ARTICULO PERSONAL.",4,4,True
2023-03-31 05:41:21,8,eS FÁCIL HACERLO,4,4,True
2023-03-31 05:38:04,0,xxxxxxxxxxxx,5,1,False
2023-03-31 05:11:06,6,confuso la informacion y la pagina,1,3,False
2023-03-31 04:50:11,8,;,4,4,True
2023-03-31 04:38:04,8,Con instrucciones más claras.,3,4,False
2023-03-31 04:34:41,0,No ha sido una buena expriencia.,2,1,False
2023-03-31 03:58:36,8,guias y ejemplos ya que uno no esta familiarizado con la computadora,3,4,False
2023-03-31 03:45:18,0,la pagina no responde bien,1,1,False
2023-03-31 03:39:51,5,No tengo referencias para poder hacer un comentario con cambios adecaudos.,3,2,False
2023-03-31 03:39:47,3,NO ENTENDI NADA,1,1,True
2023-03-31 03:27:04,7,I know little Spanish so this was hard,2,3,False
2023-03-31 03:02:08,7,"MEJORAR EL NÚMERO DE PASOS PARA LLEGAR AL SITIO, SE REPITE EL PROCESO VARIAS VECES",3,3,True
2023-03-31 02:26:42,5,En ingles por favor,1,2,False
2023-03-31 02:16:07,8,en el celular no siempre abre las opciones por lo q debo hacerlo en la lap,2,4,False
2023-03-31 01:36:31,1,Mejorar el check in para infantes,4,1,False
2023-03-31 01:18:32,7,No forzar a escoger asientos porque se adquiere una tarifa no deseada,1,3,False
2023-03-31 01:12:20,4,"me cambiaron mi vuelo muchas veces, lo compre desde el 2020 y siguió con cambios, super mal servicio",1,2,False
2023-03-31 00:47:22,7,reduciendo precios,5,3,False
2023-03-31 00:31:32,2,mejorar en la informacion de asientos,4,1,False
2023-03-31 00:24:23,6,regular bajen los precios,3,3,True
2023-03-31 00:24:04,2,Cuando compre mi boleto me dieron un asiento y ahora cuando hago check-in dice que no tengo asiento. Tengo prueba de mi asiento asignado. Espero que al llegar al aeropuerto me den mi asiento.,1,1,True
2023-03-31 00:23:30,7,Buen servicio pero sobrevenden los vuelos y me he quedado sin subir al avion es terrible,3,3,True
2023-03-31 00:05:49,4,Aclarar que si llevo equipaje para documentar puedo o no puedo. Ya lo hice pero además voy a hacer la fila en el aeropuerto para documentar.,3,2,False
2023-03-31 00:02:47,5,no deja hacer check in,1,2,False
2023-03-30 23:54:49,8,PUEDE MEJORAR,3,4,False
2023-03-30 23:44:28,0,no funciona las tarjetas,1,1,False
2023-03-30 22:33:41,8,SOBRE EL SITIO QUE A VECES SE CAE POR LAS NOCHES.,3,4,False
2023-03-30 22:01:54,8,No cobrar la selección de asientos,1,4,False
2023-03-30 21:17:08,1,pues mandenlo por correo,1,1,False
2023-03-30 21:14:36,7,no explican bien los procesos en la página,2,3,False
2023-03-30 21:06:19,7,.,3,3,True
2023-03-30 20:39:45,5,"PERMITIENDO QUE LOS PASAJEROS QUE IAJAN JUNTOS, TENGAS DE FORMA PRESTABLECIDA, ASIENTOS CONTIGUOS",4,2,False
2023-03-30 20:20:30,7,"ESCRIBIR TODA LA CANTIDAD DEL PRECIO, SIN SEGMENTAR",5,3,False
2023-03-30 20:18:09,7,no es muy amigable,2,3,False
2023-03-30 20:02:43,8,....,3,4,False
2023-03-30 19:46:30,7,No cobrando la selección de asientos.,1,3,False
2023-03-30 19:25:21,8,rompieron mi maleta y se robaron mercancia,1,4,False
2023-03-30 19:18:31,5,que salga en la búsqueda en google,5,2,False
2023-03-30 19:17:16,5,NO ESTA TODO MUY CLARO,2,2,True
2023-03-30 19:16:12,8,"menos pasos para el chequeo, ejemplo este paso",3,4,False
2023-03-30 18:13:22,7,1. Es muy complicado saber cuanto va a pesar una maleta de mano.  Demasiadas opciones solo confunden,2,3,False
2023-03-30 18:09:50,2,"atendiendo debidamente a sus clientes ya que cuando mas se le solicita, nadie te atiende ni el la linea call center es una grosería las que nos hacen.",3,1,False
2023-03-30 18:01:13,8,Eficientar un poco mas el preoceso.. toma demasiado,3,4,False
2023-03-30 17:44:39,4,no pude pagar asientos con ninguna de mis tarjetas,1,2,False
2023-03-30 17:13:29,8,ASI ESTA BIEN,4,4,True
2023-03-30 16:44:22,0,no me responde atencion. clientes desde hace 2 dias pesimo,1,1,False
2023-03-30 16:41:04,7,NO MUEVAN NI HAGAN CAMBIOS DE ULTIMO MOMENTO,1,3,False
2023-03-30 16:08:19,1,"Vuelen con formalidad, a tiempo y sin excusas",5,1,False
2023-03-30 16:08:08,7,"Quiero reservar asiento con tarjeta y no lo permite, tampoco en efectivo ni en niguna forma",1,3,False
2023-03-30 15:29:44,8,todo bien,5,4,False
2023-03-30 15:14:17,8,QUE NOS DEL LINK PARA PROCESO DE IMPRESION DE BOLETO,5,4,False
