Date,nps,text,nps_scaled,label,Coincide
19/02/2023,10,ES FACIL DE USAR Y MUY RAPIDA,5,5,True
19/02/2023,10,My favorite airline whenever I go to Torreon. It is low cost and no hassle.,5,5,True
19/02/2023,9,es rapida e igual a la de Aeroméxico con la que estoy tambien familiarizado,4,5,False
19/02/2023,9,Buena aplicación,4,4,True
19/02/2023,9,ES MUY SENCILLO Y PRACTICA,4,4,True
19/02/2023,10,excelente,5,5,True
19/02/2023,9,PRECIOS ACCECIBLES,4,5,False
19/02/2023,10,Muy Sencillo hacer reservación de vuelos y opciones de salidas.,5,4,False
19/02/2023,10,MUY FACIL DE UTILIZAR SUS PORTAL.,5,5,True
19/02/2023,10,excelente muy rápida!,5,5,True
19/02/2023,10,Pretty easy to follow,5,4,False
19/02/2023,10,AGIL Y SENCILLO,5,4,False
19/02/2023,10,Exelente servicio,5,5,True
19/02/2023,10,MUY PRACTICA Y FACIL,5,5,True
19/02/2023,10,HE VOLADO CON USTEDES SIN IMPREVISTOS.,5,5,True
19/02/2023,9,FUE FACIL LA COMPRA,4,4,True
19/02/2023,10,todo muy bien explicado,5,5,True
19/02/2023,10,facil de usar,5,4,False
19/02/2023,10,es buena,5,4,False
19/02/2023,10,:),5,5,True
19/02/2023,9,muy bueno,4,5,False
19/02/2023,10,es muy fácil,5,5,True
19/02/2023,10,ES MUY BUENA,5,5,True
19/02/2023,10,Es muy amigable y facil de usar,5,5,True
19/02/2023,10,Facilidad de operación,5,4,False
19/02/2023,10,La pagina es clara y tiene muhcas opciones para pagar,5,3,False
19/02/2023,10,Muy rapido y super precio,5,5,True
19/02/2023,10,excelente,5,5,True
19/02/2023,9,"MUY PRÁCTICA Y FÁCIL DE USAR.
SOLO FALTA ACLARAR MAS LOS TÉRMINOS Y CONDICIONES.",4,4,True
19/02/2023,9,Amigable,4,4,True
19/02/2023,9,buena pagina =),4,4,True
19/02/2023,10,.,5,3,False
19/02/2023,9,"ES FACIL Y COMPLETA LA INFORMACION, ADEMAS DE CONFIABLE",4,5,False
19/02/2023,10,EXCELENTE,5,5,True
19/02/2023,10,TODO MUY FACIL,5,5,True
19/02/2023,10,facil de usar,5,4,False
19/02/2023,10,:),5,5,True
19/02/2023,10,muy fácil y amigable,5,5,True
19/02/2023,10,Excelente,5,5,True
19/02/2023,9,"Cada vez es mas simple, pero no me gusta lo de los TUA al final",4,2,False
19/02/2023,10,Excelente precio y servicio,5,5,True
19/02/2023,10,Muy amigable,5,5,True
19/02/2023,10,Muy facil y rapido,5,5,True
19/02/2023,9,rapido y precio,4,5,False
19/02/2023,10,Es muy fácil de comprar vuelos.,5,5,True
19/02/2023,10,SUPERO,5,5,True
19/02/2023,10,por servicio,5,5,True
19/02/2023,10,POR SU BUEN SERVICIO,5,5,True
19/02/2023,10,todo bien,5,5,True
19/02/2023,10,Muy sencilla y rápida.,5,5,True
19/02/2023,10,por su atención y precios,5,5,True
19/02/2023,9,"Cierta facilidad, excepto en el pago",4,3,False
19/02/2023,9,SIMPLE Y SEGURO,4,5,False
19/02/2023,10,Muy buena,5,5,True
19/02/2023,9,fue relativamente fácil escoger el vuelo. Me gustaría que se pudiera buscar multidestinos,4,3,False
19/02/2023,9,facil y rapido,4,5,False
19/02/2023,10,BUEN SERVICIO,5,5,True
19/02/2023,9,E tenido demasiados problemas por parte de la aerolínea muy injustos. El más grande fue dejarme 15 horas en el aeropuerto de Cancún sin respuestas.,4,1,False
19/02/2023,10,MUY FACIL DE MANEJAR,5,5,True
19/02/2023,10,Precios y facilidades de pa,5,5,True
19/02/2023,10,puntual limpios y buena pagina estan mejorando,5,4,False
19/02/2023,9,exelente solo faltaria mejor indicacion sobre llos asientos,4,3,False
19/02/2023,9,"eS AMIGABLE SU PAGINA, Y TIENE SERVICIOS DIRECTOS VERACRUZ MONTERREY",4,4,True
19/02/2023,9,MUY AMIGABLE Y SENCILLA LA FORMA DE RESERVAR EN LA PÁGINA WEB,4,5,False
19/02/2023,10,EXELENTE,5,5,True
19/02/2023,10,por la manera tan facil que brindan en comprar los vuelos,5,5,True
19/02/2023,10,EXCELENTE APLICACION,5,5,True
19/02/2023,10,GRACIAS,5,5,True
19/02/2023,10,Bien,5,4,False
19/02/2023,10,exente manejo de la pagina. muy amigable,5,5,True
19/02/2023,9,Todo muy bien,4,5,False
19/02/2023,10,PRECIOS MAS JUSTOS,5,5,True
19/02/2023,9,"No me gustó no poder quitar el ""seguro"" de viaje sin pago con tarjeta de débito.",4,1,False
19/02/2023,9,El proceso fue fácil y practico.,4,4,True
19/02/2023,10,rapidez,5,5,True
19/02/2023,9,RAPIDO,4,5,False
19/02/2023,10,bueno,5,4,False
19/02/2023,10,Bien,5,4,False
19/02/2023,10,FACIL Y SENCILLO,5,4,False
19/02/2023,10,gracias,5,5,True
19/02/2023,10,VUELOS DIRECTOS,5,4,False
19/02/2023,10,"ES facil y rapido, con muy accesibles precios",5,5,True
19/02/2023,9,CHIDO PERO QUITA EL TUA,4,2,False
19/02/2023,10,Rápido y fácil,5,5,True
19/02/2023,9,rapidez,4,5,False
19/02/2023,10,"Todo es muy claro, rápido y sencillo.",5,5,True
19/02/2023,10,PRECIOS,5,5,True
19/02/2023,10,nomas,5,3,False
19/02/2023,10,los amo,5,5,True
19/02/2023,10,buen servicio,5,5,True
19/02/2023,10,Baratos,5,3,False
19/02/2023,10,Me gusta el precio y tambien la pagina web es facil entender.  Me gusta como las opciones para los asientos y luggage son faciles entender.,5,4,False
19/02/2023,9,lo de selecionar asientos esta pesiomo,4,1,False
19/02/2023,10,excelente,5,5,True
19/02/2023,10,Porque fue facil,5,4,False
19/02/2023,10,excelente,5,5,True
19/02/2023,9,Buen servicio,4,5,False
19/02/2023,9,FACIL DE ENTENDER,4,4,True
19/02/2023,10,servicio rapido,5,5,True
19/02/2023,9,Excelente pagina,4,5,False
19/02/2023,10,buen servicio,5,5,True
19/02/2023,10,Por buena onda,5,5,True
19/02/2023,10,Excelente,5,5,True
19/02/2023,10,PRECIO Y CALIDAD,5,5,True
19/02/2023,9,Facil de usar y buenos precios.,4,5,False
19/02/2023,10,excelente,5,5,True
19/02/2023,10,ME GUSTA SUS PRECIOS,5,4,False
19/02/2023,10,ok,5,3,False
19/02/2023,10,Es muy intutitiva,5,1,False
19/02/2023,9,"Esta amigable el proceso, me encantaria poder reservar desde la app y que me acumulen los puntos doters",4,5,False
19/02/2023,10,Por la interfaz intuitiva,5,4,False
19/02/2023,10,excelente app,5,5,True
19/02/2023,10,FACILIDADES,5,4,False
19/02/2023,10,gREAT,5,5,True
19/02/2023,9,es práctico,4,4,True
19/02/2023,10,se entiende muy bien todos los pasos a seguir para reservar,5,5,True
19/02/2023,9,POR AMIGABLE PARA SELECCIONAR Y COMPRAR,4,4,True
19/02/2023,10,buen funcionamiento,5,4,False
19/02/2023,9,ES EFECTIVO LA COMPRA,4,4,True
19/02/2023,9,COSTOS,4,1,False
19/02/2023,10,SUPER PRACTICA Y BASTANTE ENTENDIBLE SU PROCESO PARA REALIZAR UNA RESERVACIO,5,5,True
19/02/2023,10,EXCELENTE,5,5,True
19/02/2023,9,informacion algo revuelta,4,3,False
19/02/2023,9,ES MUY AMIGABLE AL HACER LA COMPRA,4,5,False
19/02/2023,10,"Eficaz, muy clara y facil",5,5,True
19/02/2023,9,buen ambiente,4,4,True
19/02/2023,10,todo bien,5,5,True
19/02/2023,10,ecxelenete,5,1,False
19/02/2023,10,SERVICIO,5,5,True
19/02/2023,10,ya eh viajado mucho con ustedes y siempre agarro los vuelos por este medio y no eh tenido problemas,5,5,True
19/02/2023,10,MUY PRACTICO Y AGIL SE EVITA INTERMEDIARIOS,5,5,True
19/02/2023,9,bien!,4,4,True
19/02/2023,9,Muy accesible en general,4,4,True
19/02/2023,10,fácil de utilizar,5,4,False
19/02/2023,10,Por la eficacia y la facilidad para reservar.,5,5,True
19/02/2023,10,uso de la página muy amigable y el precio del pasaje muy bueno,5,5,True
19/02/2023,10,"Muy bien, gracias",5,5,True
19/02/2023,10,SON LO MAXIMO,5,5,True
19/02/2023,10,"Todo bien, gracias",5,5,True
19/02/2023,9,Pagina amigable,4,4,True
19/02/2023,9,.,4,3,False
19/02/2023,10,.,5,3,False
19/02/2023,9,Es practica la pagina web,4,4,True
19/02/2023,10,1o,5,5,True
19/02/2023,9,Mucha información y paquetes que te quieren agregar,4,5,False
19/02/2023,10,facil la reservacion,5,4,False
19/02/2023,10,eficeinte,5,5,True
19/02/2023,9,TODO AMIGABLE,4,5,False
18/02/2023,10,NINGUNA RAZON,5,1,False
18/02/2023,10,es facil de reservar,5,4,False
18/02/2023,9,ES FACIL,4,4,True
18/02/2023,10,MUY FACIL DE USUAR,5,5,True
18/02/2023,9,FACIL Y RAPIDO,4,5,False
18/02/2023,10,los costo estan  accesibles,5,4,False
18/02/2023,10,LA RESERVA ES MUY AMIGABLE MUY CLRO EL SEGUIMIENTO,5,4,False
18/02/2023,10,precios economicos,5,4,False
18/02/2023,10,BIEN,5,4,False
18/02/2023,10,m,5,2,False
18/02/2023,10,Son Faciles de navegar,5,4,False
18/02/2023,10,Es verde,5,3,False
18/02/2023,10,excelente,5,5,True
18/02/2023,10,Precios y rapidez,5,5,True
18/02/2023,10,Todo bien,5,5,True
18/02/2023,9,buen servicio,4,5,False
18/02/2023,9,Buen precio y horario,4,4,True
18/02/2023,10,siempre he tenido buena experiencia volando con ustedes,5,5,True
18/02/2023,10,facil de usar.,5,4,False
18/02/2023,10,MUY FACIL DE COMPRAR,5,5,True
18/02/2023,10,Buenos precios y rapido servicio,5,5,True
18/02/2023,10,Todo bien. Gracias,5,5,True
18/02/2023,10,me gusta el servicio,5,4,False
18/02/2023,10,User friendly,5,5,True
18/02/2023,10,muy fcil de usarl y sin trampas como otras,5,5,True
18/02/2023,10,buen servicio,5,5,True
18/02/2023,9,Ok,4,3,False
18/02/2023,10,:),5,5,True
18/02/2023,10,todo fue muy facil,5,5,True
18/02/2023,10,Por ágiles y economicos,5,3,False
18/02/2023,9,no comment,4,1,False
18/02/2023,9,"LA MEJORARON, AHORA ES FACIL DE NAVEGAR EN ELLA Y LA INFORMACION ESTA A LA MANO Y CLARA",4,4,True
18/02/2023,10,EXCELENTE,5,5,True
18/02/2023,9,práctica,4,4,True
18/02/2023,9,PRECIO Y FACILIDAD,4,5,False
18/02/2023,10,Muy facil de usar,5,5,True
18/02/2023,10,porque si,5,3,False
18/02/2023,10,por sus precios,5,4,False
18/02/2023,10,Muchas opciones,5,5,True
18/02/2023,10,Muy amigable !,5,5,True
18/02/2023,10,Muy facil de seguir todas las instrucciones y los cargos,5,5,True
18/02/2023,9,Muy fácil y claro,4,5,False
18/02/2023,10,10/10 bien,5,5,True
18/02/2023,10,Por el servicio y el costo de los vuelos,5,4,False
18/02/2023,10,Good,5,4,False
18/02/2023,10,Practica,5,4,False
18/02/2023,10,Super Bien,5,5,True
18/02/2023,10,rapida,5,5,True
18/02/2023,10,gars s s ss,5,5,True
18/02/2023,10,muy claro y preciso,5,5,True
18/02/2023,9,por ser la mejor opción en precio y servicio,4,5,False
18/02/2023,10,Buen servicio,5,5,True
18/02/2023,9,ES FACIL DE NAVEGAR EN LA PAGINA,4,4,True
18/02/2023,10,por la practicidad de volar,5,4,False
18/02/2023,10,GRACIAS,5,5,True
18/02/2023,10,PRECIO Y CALDAD,5,5,True
18/02/2023,9,MUY FACIL DE NAVEGAR,4,5,False
18/02/2023,10,es un exelente servicio,5,5,True
18/02/2023,10,MUY PRÁCTICA,5,5,True
18/02/2023,10,PRECIO Y CALIDAD,5,5,True
18/02/2023,10,MUY  BUEN  SERVICIO,5,5,True
18/02/2023,10,FACIL MANEJO,5,4,False
18/02/2023,9,EFECTIMANTE S RAPIDO Y SEGURO,4,5,False
18/02/2023,9,Buenos precios,4,5,False
18/02/2023,9,Mas fácil que la aplicación para mi.,4,5,False
18/02/2023,10,Fue fasil hacer mi reservacion,5,1,False
18/02/2023,10,MUY BUENO,5,5,True
18/02/2023,10,Me gusta el horario,5,4,False
18/02/2023,10,BENDICIONES,5,5,True
18/02/2023,10,MUY AMIGABLE,5,5,True
18/02/2023,10,por aceptar tarjeta debito,5,3,False
18/02/2023,10,SI,5,3,False
18/02/2023,10,Facil de usar,5,4,False
18/02/2023,10,ok,5,3,False
18/02/2023,10,La plataforma es muy amigable,5,5,True
18/02/2023,10,Na,5,3,False
18/02/2023,9,es rápido y claro,4,5,False
18/02/2023,9,Es accesible  y amigable la página. Es fácil comparar.,4,4,True
18/02/2023,10,La facilidad de realizar la compra,5,4,False
18/02/2023,10,OK,5,3,False
18/02/2023,9,es muy facil de usar y muy claro,4,5,False
18/02/2023,10,excelente atencion,5,5,True
18/02/2023,9,por precio accesible y buen servicio,4,4,True
18/02/2023,10,COMODIDAD,5,5,True
18/02/2023,10,"Es fácil, rápido, intuitivo y está todo bien explicado. Excelente servicio!",5,5,True
18/02/2023,10,varato,5,1,False
18/02/2023,10,Gracias,5,5,True
18/02/2023,9,ACCESO RAPIDO Y CLARO AL ELEGIR,4,5,False
18/02/2023,10,.,5,3,False
18/02/2023,10,"Es sencillo y no te cobran por todo, respetan tu decision de tomar solo lo que necesitas, he volado con ellos y me gusto la puntualidad y atencion,",5,4,False
18/02/2023,10,todo muy claro,5,5,True
18/02/2023,9,.,4,3,False
18/02/2023,10,Porque es una página muy intuitiva y fácil de navegar,5,5,True
18/02/2023,10,porque fue muy fácil y las opciones son razonables,5,4,False
18/02/2023,10,"Fácil de comprar boletos, buena explicación de los  artículos o servicios que podemos llevar",5,4,False
18/02/2023,10,muy amigables,5,5,True
18/02/2023,10,TODO BIEN,5,5,True
18/02/2023,10,su buen servicio,5,4,False
18/02/2023,10,es fail hacer la reserva y muy claro,5,1,False
18/02/2023,10,Facilidad y confiabilidad!,5,5,True
18/02/2023,10,Es fácil de usar y espero que sea segura en las compras por medios eléctronicos,5,4,False
18/02/2023,10,MUY FACIL,5,5,True
18/02/2023,9,VUELOS A BUEN PRECIO. GRACIAS!,4,5,False
18/02/2023,10,rapido,5,5,True
18/02/2023,10,la pagina tiene un exclente uso aunque su servicio y vuelos en el aeropuerto sean un asco,5,3,False
18/02/2023,10,MUY AMIGABLE Y FACIL DE USAR,5,5,True
18/02/2023,10,AGIL Y CLARA,5,4,False
18/02/2023,10,BUEN PRECIO,5,5,True
18/02/2023,10,"Vuelos ,mas económicos",5,3,False
18/02/2023,10,Es muy facil,5,5,True
18/02/2023,10,fácil y rápido,5,5,True
18/02/2023,9,por que compro siempre aqui,4,5,False
18/02/2023,10,Super sencillo comprar.,5,5,True
18/02/2023,9,Siempre he viajado en esta linea de mty a mex,4,5,False
18/02/2023,9,MUY FACIL DE USAR,4,5,False
18/02/2023,10,"Excelentes precios, experiencia de usuario al hacer la compra y rapidez.",5,5,True
18/02/2023,10,"buen servico de venta, precios claros",5,5,True
18/02/2023,10,FACIL SU PAGINA,5,4,False
18/02/2023,9,fue rápido la reserva y clara la información,4,5,False
18/02/2023,9,Mas practico para comprar.,4,3,False
18/02/2023,10,LA PAGINA MUY AGIL Y ENTENDIBLE,5,5,True
18/02/2023,10,MUY BIEN,5,5,True
18/02/2023,10,Página amigable,5,4,False
18/02/2023,10,SON EXCELENTES,5,5,True
18/02/2023,10,Muy amigable,5,5,True
18/02/2023,9,es rapido y facil reservar,4,5,False
18/02/2023,10,Por amigable,5,4,False
18/02/2023,10,Excellente servicio,5,5,True
18/02/2023,10,Ok,5,3,False
18/02/2023,9,BUENA ATENCION,4,4,True
18/02/2023,9,"por las promociones , porque a veces bajan los precios",4,3,False
18/02/2023,10,Amigable y facil de usar,5,4,False
18/02/2023,9,eficacia,4,5,False
18/02/2023,10,es muy amigable,5,5,True
18/02/2023,10,",",5,4,False
18/02/2023,10,SERVICIO,5,5,True
18/02/2023,10,SERVICIO ESTUPENDO,5,5,True
18/02/2023,10,gracias pr la prtunidad,5,5,True
18/02/2023,10,NADA,5,1,False
18/02/2023,10,UTIL,5,4,False
18/02/2023,9,Lo tienen en espanol y ingles.,4,5,False
18/02/2023,9,Precios accesibles e información de reserva clara,4,5,False
18/02/2023,10,Muy intuitiva y fácil de usar.,5,5,True
18/02/2023,10,Rapido,5,5,True
18/02/2023,9,los meses sin intereses?,4,1,False
18/02/2023,10,Todo muy claro y amigable. Esperamos que el vuelo sea mejor.,5,4,False
18/02/2023,10,pronto manejo en la pagina,5,4,False
18/02/2023,10,La pagina es muy amigable con el usuario.,5,5,True
18/02/2023,9,"Amigable, rápida. Sólo recomendaría verificar el proceso de pago, algunas veces no funciona, en especial con las tarjetas digitales. Gracias",4,3,False
18/02/2023,10,na,5,3,False
18/02/2023,10,:-),5,5,True
18/02/2023,10,excelente,5,5,True
18/02/2023,9,GRACIAS,4,5,False
18/02/2023,10,"datos claros, buenas opciones de costos y página fácil de navegar.",5,4,False
18/02/2023,10,Tienen ofertas muy buenas!,5,5,True
18/02/2023,10,excelente atención en la pagina web,5,5,True
18/02/2023,10,PRACTICA Y BUEN DISEÑO DE UX,5,5,True
18/02/2023,10,Es la mejor app,5,5,True
18/02/2023,9,Porque me fue muy fácil reservar,4,5,False
18/02/2023,10,FACIL DE USAR,5,4,False
18/02/2023,9,FUE FACIL HACERLO.,4,4,True
18/02/2023,9,Por los lugares a donde vuela,4,4,True
18/02/2023,10,MUY BUENA,5,5,True
18/02/2023,10,ME ENCANTAN !,5,5,True
18/02/2023,10,Es muy facil para comprar boletos en esta pagina web,5,5,True
18/02/2023,10,siempre he obtenido lo que he requerido,5,5,True
18/02/2023,10,Muy fácil y práctico,5,5,True
18/02/2023,10,ok,5,3,False
18/02/2023,10,excelente servicio,5,5,True
18/02/2023,10,HE VIAJADO EN MUCHAS OCACIONES Y NO HE RECIBIDO UN MAL SERVICIO,5,5,True
18/02/2023,9,Todo excelente,4,5,False
18/02/2023,10,El sitio es sencillo,5,3,False
18/02/2023,10,siempre buen servicio,5,5,True
18/02/2023,10,MUY BUEN SERVICIO,5,5,True
18/02/2023,9,Muy buena y rápida,4,5,False
18/02/2023,10,ok,5,3,False
18/02/2023,10,Es práctico realizar la reservación,5,4,False
18/02/2023,10,Varias opciones para seleccionar vuelos a excelentes precios. Gracias,5,5,True
18/02/2023,10,hiuyi7g,5,3,False
18/02/2023,10,eficientes,5,5,True
18/02/2023,10,FACIL DE COMPRAR Y ENTENDER,5,4,False
18/02/2023,10,MUY COMODA DE USAR,5,5,True
18/02/2023,10,PRECIO,5,5,True
18/02/2023,10,EXCELENTE SERVICIO,5,5,True
18/02/2023,10,ES RAPIDO Y AMIGABLE,5,5,True
18/02/2023,10,.,5,3,False
18/02/2023,10,EFECTIVA,5,5,True
18/02/2023,10,DAN UN SERVICIO SATISFACTORIO.,5,4,False
18/02/2023,10,ok,5,3,False
18/02/2023,9,Facil y barato,4,5,False
18/02/2023,10,POR LA VARIEDAD DE HORARIOS,5,4,False
18/02/2023,9,buen servicio,4,5,False
18/02/2023,9,Muy clara pero de pronto no veía donde continuar,4,3,False
18/02/2023,10,MUY FACIL PARA HACER LA COMPRA,5,5,True
18/02/2023,9,amigable,4,4,True
18/02/2023,10,BUENOS PRECIOS,5,5,True
18/02/2023,10,muy accesible y facil de usar,5,5,True
18/02/2023,10,rapido y seguro... entendible,5,5,True
18/02/2023,10,esta muy facil de navegar en la pagina web.,5,5,True
18/02/2023,10,"los boletos son accesibles , el vuelo siempre es agradable, el personal es muy amable y atento . las chicas abordo son super atentas. la aerolínea es de muy buena calidad. seguiré volando en esta aerolínea siempre.",5,5,True
18/02/2023,9,Solo por dejar un rango de mejora.,4,3,False
18/02/2023,9,MUY BIEN PARA RESERVAR,4,5,False
18/02/2023,10,Fácil de usar,5,4,False
18/02/2023,9,fue rápido y sencillo,4,5,False
18/02/2023,10,Muy accesible y fácil de entender y usar :),5,5,True
18/02/2023,10,.,5,3,False
18/02/2023,10,buena atencion,5,4,False
18/02/2023,10,EXCELENTE,5,5,True
18/02/2023,10,Todo muy entendible y rápido,5,5,True
18/02/2023,9,buen servicio. espero que el vuelo y los trámites aeroportuarios sean excelentes,4,4,True
18/02/2023,10,Gracias por la rapidez de la pagina,5,5,True
18/02/2023,10,FUE MUY FACIL,5,5,True
18/02/2023,10,SON BUENOS,5,5,True
18/02/2023,9,Muy buena aplicación,4,5,False
18/02/2023,9,Disponibilidad,4,4,True
18/02/2023,9,ES FACIL DE USAR,4,4,True
18/02/2023,10,MUY INTUITIVA,5,5,True
18/02/2023,10,EXCELENTE SERVICIO,5,5,True
18/02/2023,9,FACIL DE BUSCAR Y ELEGIR,4,4,True
18/02/2023,10,Fácil de usar,5,4,False
18/02/2023,10,Facil de navegar,5,4,False
18/02/2023,10,excelente servicio,5,5,True
18/02/2023,9,POR EL BUEN SERVICIO Y MEJORES PRECIOS,4,5,False
18/02/2023,10,Muy rápida,5,5,True
18/02/2023,10,buenas promociones,5,4,False
18/02/2023,9,Ha mejorado mucho!,4,5,False
18/02/2023,10,muy entendible,5,5,True
18/02/2023,10,HA SIDO MUY ACCESIBLE EN PRECIOS.,5,5,True
18/02/2023,10,SENCILLO EL PROCEDIMIENTO.,5,3,False
18/02/2023,9,POR LAS PROMOSIONES DE VUELO GRACIAS,4,5,False
18/02/2023,9,TODO OK,4,5,False
18/02/2023,10,muy rapido,5,2,False
18/02/2023,10,facilidad en la pagina de internet,5,4,False
18/02/2023,10,MUY BIEN,5,5,True
18/02/2023,10,"Es fácil, seguro y rápido. Solo cambiaría como poner la fecha de nacimiento",5,4,False
17/02/2023,10,POR EL SERVICIO EXCELENTE,5,5,True
17/02/2023,10,facil y rapido,5,5,True
17/02/2023,10,Excelente,5,5,True
17/02/2023,9,tuve que cambiar vuelo,4,1,False
17/02/2023,10,ME GUSTA VIAJAR CON USTEDES,5,4,False
17/02/2023,10,accesibilidqd,5,5,True
17/02/2023,9,ES FACIL,4,4,True
17/02/2023,10,Facil de manejar,5,4,False
17/02/2023,10,TODO BIEN,5,5,True
17/02/2023,10,buen servicio,5,5,True
17/02/2023,10,Excelente servicio,5,5,True
17/02/2023,10,muy buen servicio.,5,5,True
17/02/2023,9,por la facilidad de compra pero son bien careros,4,3,False
17/02/2023,10,mas economico,5,3,False
17/02/2023,10,Es muy amigable y facil de navegar en ella,5,5,True
17/02/2023,9,PLATAFORMA SENCILLA DE UTILIZAR,4,4,True
17/02/2023,10,SALIDAS Y LLEGADAS DEL AIFA,5,5,True
17/02/2023,10,Muy facil de usar.,5,5,True
17/02/2023,10,FUE MUY FACIL NAVEGAR Y ADQUIRIR MIS BOLETOS PARA EL VIAJE QUE NECESITO.,5,5,True
17/02/2023,10,es facil y sencillo,5,4,False
17/02/2023,10,fácil;l y rápido,5,4,False
17/02/2023,9,Es sencilla,4,3,False
17/02/2023,10,Todo bien!,5,5,True
17/02/2023,10,facil de utilizar.,5,4,False
17/02/2023,10,MUY PRACTICA,5,5,True
17/02/2023,10,Me gusta el servicio,5,4,False
17/02/2023,10,Buen servicio,5,5,True
17/02/2023,10,Efectiva la página,5,4,False
17/02/2023,10,Porque comprando sus boletos por internet se hace mas fácil y rápido... Por sus precios bajos y sobre todo por su Excelente Atención cuando uno sube al avión...,5,5,True
17/02/2023,10,Muy facil y amigable de usar.,5,5,True
17/02/2023,10,RAPIDEZ,5,5,True
17/02/2023,10,Rapido y efectivo,5,5,True
17/02/2023,10,una página muy amigable,5,5,True
17/02/2023,10,EXCELENTE SERVICIO,5,5,True
17/02/2023,10,es amigable la página,5,4,False
17/02/2023,9,Todo era muy facilar para entrar.,4,5,False
17/02/2023,10,Muy ágil...,5,5,True
17/02/2023,9,Genial,4,5,False
17/02/2023,9,Reservar es facil,4,4,True
17/02/2023,10,por ser  economicos,5,3,False
17/02/2023,9,Es una pagina muy amigable y fácil de entender,4,5,False
17/02/2023,10,YA QUE HICIERON MODIFICACIONES A SU PAGINA SE HACEN LAS COMPRAS MUCHO MAS FACILES,5,3,False
17/02/2023,10,buen precio,5,5,True
17/02/2023,10,practico,5,4,False
17/02/2023,10,Ha sido muy facil obtener un vuelo y los precios se han respetado,5,5,True
17/02/2023,10,"Es muy amistosa, aunque deberían de agregar botones en la selección de pago para editar los asientos",5,4,False
17/02/2023,10,Precios accesibles,5,5,True
17/02/2023,10,excelente,5,5,True
17/02/2023,10,FACILIDAD EN LA COMPRA,5,4,False
17/02/2023,10,rapida y eficaz,5,5,True
17/02/2023,9,Porque es sencilla,4,3,False
17/02/2023,10,mucho mejor servicio que volaris,5,5,True
17/02/2023,10,POR EL SERVICIO,5,5,True
17/02/2023,10,ok,5,3,False
17/02/2023,10,Muy facil de utilizar,5,5,True
17/02/2023,10,variedad y horarios de vuelos,5,5,True
17/02/2023,10,facil y rápido,5,5,True
17/02/2023,10,todo muy bien gracias,5,5,True
17/02/2023,10,buen precio y servicio,5,5,True
17/02/2023,9,Las instrucciones de registro son claras.,4,4,True
17/02/2023,10,facil rapido y muy entendible,5,5,True
17/02/2023,10,excelente,5,5,True
17/02/2023,10,"Excelente pagina, muy amigable",5,5,True
17/02/2023,10,todo bien,5,5,True
17/02/2023,10,fue rapido,5,5,True
17/02/2023,10,.,5,3,False
17/02/2023,10,Muy amigable al usuario,5,5,True
17/02/2023,9,"es un poco confuso hacer la reservacion de ida y vuelta, me la ponía sencilla",4,3,False
17/02/2023,10,"Mejor precio, formulario accesible y sencillo",5,5,True
17/02/2023,10,muy rapido,5,2,False
17/02/2023,10,muy practica,5,5,True
17/02/2023,9,Gracias,4,5,False
17/02/2023,10,GRACIAS,5,5,True
17/02/2023,10,Navegación intuitiva e interfaz amigable.,5,5,True
17/02/2023,9,facilidades de compra,4,4,True
17/02/2023,9,esta ok,4,3,False
17/02/2023,10,ME FUE MUY PRACTICO UTILIZAR ESTA AEROLINEA Y MUY AMIGABLE,5,5,True
17/02/2023,9,MUY ACCESIBLE,4,5,False
17/02/2023,10,plataforma facil de entender,5,4,False
17/02/2023,10,facil y clara,5,5,True
17/02/2023,10,RAPIDO,5,5,True
17/02/2023,10,MUY FACIL DE RESERVAR,5,5,True
17/02/2023,10,excelente,5,5,True
17/02/2023,10,BUEN SERVICIO,5,5,True
17/02/2023,9,MUY CLARO,4,5,False
17/02/2023,10,todo muy bien,5,5,True
17/02/2023,9,good service,4,4,True
17/02/2023,9,fácil entendimiento,4,4,True
17/02/2023,9,BUEN SERVICIO,4,5,False
17/02/2023,10,OK,5,3,False
17/02/2023,10,muy facil de buzcar vuelos,5,5,True
17/02/2023,10,EXCELENTES PRECIOS Y DISPONIBILIDAD,5,5,True
17/02/2023,10,SERVICIO,5,5,True
17/02/2023,9,rapido,4,5,False
17/02/2023,9,"Plataforma clara, amigable y efectiva, precios accesibles",4,5,False
17/02/2023,10,fácil y rápido,5,5,True
17/02/2023,10,facil,5,4,False
17/02/2023,10,por servicio,5,5,True
17/02/2023,10,"BAJOS PRECIOS, YO ERA CLIENTE DE VOLARIS PERO DE HOY EN ADELANTE ME CAMBIO A VIVA VIVA AERBUS.",5,1,False
17/02/2023,10,rapido y eficiente la pag web,5,5,True
17/02/2023,10,todo muy bien,5,5,True
17/02/2023,9,"Sencilla e intuitiva, posiblemente mejoraría el tema de los adicionales, podría ser mejor y mas claro tablas comparativas",4,4,True
17/02/2023,10,por su puntualidad y servicio que presten,5,5,True
17/02/2023,10,RAPIDO Y SEGURO,5,5,True
17/02/2023,10,rapida y facil de entender,5,5,True
17/02/2023,10,SUPER RAPIDO Y BUEN PRECIO,5,5,True
17/02/2023,10,TODO BIEN,5,5,True
17/02/2023,10,facil de seguir los pasos,5,4,False
17/02/2023,10,.,5,3,False
17/02/2023,10,"Por la razon que son muy claros para explicar los servicios que ofrecen, y los precios muy razonables",5,4,False
17/02/2023,10,añil,5,1,False
